所在城市,所在区县,所在街道或地区,小区名称,面积,租赁方式,朝向,月租,计费方式,室,厅,卫,入住,租期,看房,所在楼层,总楼层,电梯,车位,用水,用电,燃气,采暖
天津,开发,第三大街,康隆苑,35,合租,南,1388,季付价,4,1,1,随时入住,1年,随时可看,高楼层,6,无,租用车位,民水,民电,有,集中供暖
天津,和平,体育馆街,诚基经贸中心,60,整租,南,2100,季付价,1,1,1,20200716,3年以内,需提前预约,中楼层,50,有,暂无数据,民水,民电,有,集中供暖
天津,河北,建昌道,育红东里,68,整租,南,1400,季付价,2,1,1,随时入住,1年以内,需提前预约,高楼层,5,无,暂无数据,民水,民电,有,集中供暖
天津,东丽,张贵庄,詹滨里,61,整租,南,1350,季付价,2,1,1,随时入住,1年以内,需提前预约,高楼层,6,无,免费使用,民水,民电,有,集中供暖
天津,和平,新兴街,新兴里,28,整租,南,2000,None,1,1,1,随时入住,暂无数据,需提前预约,高楼层,6,无,暂无数据,民水,民电,有,集中供暖
天津,河北,建昌道,桥园里,40,整租,南,1500,None,1,1,1,随时入住,1年以内,需提前预约,中楼层,6,无,暂无数据,民水,民电,有,集中供暖
天津,和平,南营门街,市政里,43,整租,东,1900,None,1,1,1,随时入住,1年以内,需提前预约,高楼层,6,无,暂无数据,民水,民电,有,集中供暖
天津,河北,王串场,开城里,51,整租,南,1400,None,2,1,1,随时入住,暂无数据,需提前预约,高楼层,3,无,暂无数据,暂无数据,暂无数据,有,集中供暖
天津,东丽,华明镇,华润橡树湾,13,合租,南,1360,季付价,4,1,2,随时入住,1年,随时可看,中楼层,11,有,暂无数据,民水,民电,有,集中供暖
天津,西青,张家窝,瑞欣家园,90,合租,南,750,季付价,2,2,1,随时入住,1年以内,需提前预约,中楼层,6,无,免费使用,暂无数据,暂无数据,有,暂无数据
天津,南开,鼓楼街,龙亭家园,16,合租,南,1099,季付价,4,2,2,随时入住,3~12个月,随时可看,高楼层,27,有,免费使用,民水,民电,有,集中供暖
天津,和平,南营门街,五爱里,31,整租,南,2000,None,2,1,1,随时入住,暂无数据,需提前预约,中楼层,4,无,暂无数据,民水,民电,有,自采暖
天津,西青,精武镇,旭辉燕南园,12,合租,南,960,季付价,3,1,1,随时入住,1年,随时可看,中楼层,8,有,租用车位,民水,民电,有,集中供暖
天津,河北,建昌道,桥园里,33,整租,南,1350,季付价,1,1,1,随时入住,1年以内,需提前预约,中楼层,6,无,暂无数据,民水,民电,有,集中供暖
天津,河东,春华街,裕阳大厦,9,合租,南,750,季付价,5,1,1,随时入住,1~12个月,随时可看,低楼层,20,有,免费使用,民水,民电,有,集中供暖
天津,西青,中北镇,碧水家园B区,18,合租,西,898,月付价,3,1,1,随时入住,1年,随时可看,中楼层,6,有,免费使用,民水,民电,有,集中供暖
天津,西青,中北镇,溪悦园,17,合租,南,950,月付价,3,1,1,随时入住,3~12个月,随时可看,中楼层,24,有,免费使用,民水,民电,有,自采暖
天津,北辰,小淀镇,融创臻园,85,整租,南,1000,季付价,2,1,1,随时入住,2年以内,需提前预约,低楼层,17,有,暂无数据,民水,民电,有,集中供暖
天津,西青,中北镇,东兴里（西青区）,18,合租,南,850,月付价,3,1,1,随时入住,1~12个月,随时可看,高楼层,6,无,免费使用,民水,民电,有,自采暖
天津,河东,二号桥街,建新东里,25,整租,南,1300,季付价,1,1,1,随时入住,1~3个月,需提前预约,中楼层,6,无,免费使用,民水,民电,有,集中供暖
天津,河西,友谊路,新世纪城,13,合租,南,1050,月付价,2,0,1,随时入住,1年,随时可看,高楼层,6,无,租用车位,民水,民电,有,集中供暖
天津,东丽,张贵庄,詹滨里,61,整租,南,1350,季付价,2,1,1,随时入住,1年以内,需提前预约,高楼层,6,无,免费使用,民水,民电,有,集中供暖
天津,南开,学府街,学湖里,12,合租,北,1000,年付价,3,1,1,随时入住,1~12个月,随时可看,高楼层,6,无,免费使用,民水,民电,有,集中供暖
天津,开发,第一大街,晓园新邸,56,整租,西,1750,季付价,1,1,1,随时入住,2年以内,需提前预约,中楼层,6,无,暂无数据,民水,民电,有,集中供暖
天津,河西,小海地,云江新苑,55,整租,东,1600,季付价,1,1,1,随时入住,1年以内,需提前预约,低楼层,32,有,暂无数据,民水,民电,有,集中供暖
天津,河北,真理道,镇江里,32,整租,东,1200,季付价,1,1,1,随时入住,1年以内,需提前预约,中楼层,5,无,租用车位,民水,民电,有,集中供暖
天津,河北,建昌道,桥园里,40,整租,南,1500,None,1,1,1,随时入住,1年以内,需提前预约,中楼层,6,无,暂无数据,民水,民电,有,集中供暖
天津,和平,体育馆街,诚基经贸中心,56,整租,南,2000,季付价,1,1,1,随时入住,3年以内,需提前预约,低楼层,50,有,暂无数据,民水,民电,有,集中供暖
天津,南开,学府街,天津大学四季村,15,合租,北,1200,季付价,3,1,1,随时入住,1~12个月,随时可看,高楼层,5,无,免费使用,民水,民电,有,集中供暖
天津,和平,南营门街,市政里,43,整租,东,1900,None,1,1,1,随时入住,1年以内,需提前预约,高楼层,6,无,暂无数据,民水,民电,有,集中供暖
天津,北辰,双街,城际美景家园,14,合租,南,860,季付价,4,1,1,随时入住,1年,随时可看,高楼层,6,无,租用车位,民水,民电,有,集中供暖
天津,河西,下瓦房,西楼北里,39,整租,北,1600,None,1,1,1,随时入住,暂无数据,需提前预约,高楼层,6,无,暂无数据,民水,民电,有,集中供暖
天津,河北,宁园,赛园里,45,整租,南,1300,季付价,1,1,1,随时入住,3年以上,需提前预约,中楼层,6,无,暂无数据,民水,民电,有,集中供暖
天津,北辰,宜兴埠,普兴里,41,整租,东,1000,季付价,1,1,1,随时入住,2年以内,需提前预约,高楼层,7,无,暂无数据,民水,民电,有,集中供暖
天津,红桥,西于庄,翠山楼,35,整租,南,1050,季付价,1,1,1,随时入住,1年以内,需提前预约,高楼层,6,无,暂无数据,民水,民电,有,集中供暖
天津,河北,建昌道,中山东里,37,整租,南,1350,季付价,1,1,1,随时入住,3年以上,需提前预约,中楼层,6,无,暂无数据,民水,民电,有,集中供暖
天津,河西,挂甲寺,新城小区,41,整租,西,1600,季付价,1,1,1,随时入住,1年以内,需提前预约,高楼层,7,无,暂无数据,民水,民电,有,集中供暖
天津,河西,小海地,华江里,42,整租,南,1500,None,1,1,1,随时入住,暂无数据,需提前预约,中楼层,6,无,暂无数据,民水,民电,有,集中供暖
天津,西青,张家窝,王顶堤馨苑,13,合租,南,898,月付价,4,1,1,随时入住,1年,随时可看,低楼层,28,有,暂无数据,暂无数据,暂无数据,有,暂无数据
天津,南开,水上公园街,临园里,71,合租,南,1200,季付价,1,1,1,随时入住,1年以内,需提前预约,高楼层,6,无,免费使用,民水,民电,有,集中供暖
天津,西青,中北镇,碧水家园B区,18,合租,西,898,月付价,3,1,1,随时入住,1年,随时可看,中楼层,6,有,免费使用,民水,民电,有,集中供暖
天津,河北,鸿顺里街,增安里大楼,67,合租,西,1100,半年付价,2,1,1,随时入住,1年以内,需提前预约,中楼层,6,无,暂无数据,暂无数据,暂无数据,有,集中供暖
天津,南开,学府街,天津大学三村,18,合租,南,1199,月付价,3,1,1,随时入住,1年,随时可看,中楼层,6,无,免费使用,民水,民电,有,集中供暖
天津,南开,嘉陵道街,雅安西里,31,整租,南,1260,季付价,1,1,1,随时入住,3年以上,需提前预约,高楼层,6,无,免费使用,民水,民电,有,集中供暖
天津,西青,张家窝,津洲花园,18,合租,南,950,月付价,3,1,1,随时入住,1~12个月,随时可看,低楼层,26,有,免费使用,暂无数据,暂无数据,暂无数据,自采暖
天津,西青,中北镇,溪悦园,17,合租,南,950,月付价,3,1,1,随时入住,3~12个月,随时可看,中楼层,24,有,免费使用,民水,民电,有,自采暖
天津,南开,学府街,时代公寓(南开),16,合租,南,1198,月付价,3,0,1,随时入住,2~12个月,随时可看,中楼层,24,有,租用车位,民水,民电,有,集中供暖
天津,河西,桃园街,元兴新里,30,整租,北,1500,季付价,1,1,1,随时入住,1年以内,需提前预约,中楼层,8,无,暂无数据,民水,民电,有,集中供暖
天津,南开,学府街,天津大学四季村,15,合租,北,1200,季付价,3,1,1,随时入住,1~12个月,随时可看,高楼层,5,无,免费使用,民水,民电,有,集中供暖
天津,河西,桃园街,元兴新里,25,整租,东,1300,季付价,1,1,1,随时入住,1年以内,需提前预约,高楼层,8,无,免费使用,民水,民电,有,集中供暖
天津,河东,太阳城,太阳城金旭园,7,合租,北,960,季付价,4,1,2,随时入住,1年,随时可看,高楼层,33,有,暂无数据,民水,民电,有,集中供暖
天津,和平,体育馆街,泰华里,35,整租,西,1800,None,1,1,1,随时入住,暂无数据,需提前预约,中楼层,4,无,暂无数据,民水,民电,有,集中供暖
天津,西青,中北镇,华亭国际,18,合租,南,950,月付价,3,1,1,随时入住,3~12个月,随时可看,低楼层,10,有,免费使用,民水,民电,有,自采暖
天津,河北,月牙河,满江里,39,整租,西,1400,季付价,1,1,1,随时入住,1年以内,需提前预约,高楼层,6,无,免费使用,民水,民电,有,集中供暖
天津,南开,嘉陵道街,雅安西里,31,整租,南,1260,季付价,1,1,1,随时入住,3年以上,需提前预约,高楼层,6,无,免费使用,民水,民电,有,集中供暖
天津,塘沽,胡家园,滨瑞花园（远洋城7期）,88,整租,南,1400,季付价,2,1,1,随时入住,1年以内,需提前预约,低楼层,29,有,暂无数据,民水,民电,有,集中供暖
天津,和平,南营门街,鞍山道168号社区,25,整租,南,1600,季付价,1,1,1,随时入住,1年以内,需提前预约,高楼层,5,无,免费使用,暂无数据,暂无数据,有,集中供暖
天津,河北,月牙河,大江北里,60,整租,南,1500,季付价,2,1,1,随时入住,2年以内,需提前预约,高楼层,6,无,免费使用,民水,民电,有,集中供暖
天津,西青,精武镇,慧杰佳园,14,合租,南,900,月付价,3,1,1,随时入住,1~12个月,随时可看,低楼层,16,无,免费使用,暂无数据,暂无数据,暂无数据,自采暖
天津,塘沽,胡家园,滨瑞花园（远洋城7期）,88,整租,南,1500,季付价,2,2,1,随时入住,1年以内,需提前预约,中楼层,25,有,暂无数据,民水,民电,有,集中供暖
天津,和平,小白楼,新华大厦,16,合租,南,1400,月付价,5,1,2,随时入住,1年以上,随时可看,低楼层,20,有,租用车位,民水,民电,有,集中供暖
天津,河北,月牙河,锦江里,40,整租,东,1100,季付价,1,1,1,随时入住,1年以内,需提前预约,高楼层,6,无,暂无数据,民水,民电,有,集中供暖
天津,塘沽,新村街,向阳里(塘沽),45,整租,南,1400,季付价,1,1,1,随时入住,1年以内,需提前预约,高楼层,6,无,暂无数据,民水,民电,有,集中供暖
天津,河西,陈塘庄,景致里,36,整租,南,1400,季付价,2,1,1,随时入住,暂无数据,需提前预约,高楼层,6,无,暂无数据,民水,民电,有,集中供暖
天津,塘沽,杭州道,丽景胜和园,60,整租,南,1500,季付价,2,1,1,随时入住,2年以内,需提前预约,高楼层,6,无,免费使用,民水,民电,有,集中供暖
天津,塘沽,解放路,明星里,43,整租,南,1200,None,2,1,1,随时入住,暂无数据,需提前预约,高楼层,6,无,暂无数据,民水,民电,有,集中供暖
天津,河西,桃园街,元兴新里,35,整租,南,1600,季付价,1,1,1,随时入住,1年以内,需提前预约,中楼层,8,无,暂无数据,民水,民电,有,集中供暖
天津,河东,向阳楼,晨阳里,68,整租,东,1200,季付价,2,1,1,随时入住,3年以内,需提前预约,高楼层,6,无,暂无数据,民水,民电,有,集中供暖
天津,河北,光复道,君临大厦,22,合租,南,1399,月付价,4,1,2,随时入住,1个月以上,随时可看,中楼层,60,有,免费使用,民水,民电,有,集中供暖
天津,河东,唐家口,唐口新村六段,60,整租,南,1100,None,1,0,1,随时入住,暂无数据,需提前预约,中楼层,6,无,暂无数据,民水,民电,有,集中供暖
天津,塘沽,新河街,唐望府,20,合租,南,850,月付价,3,1,1,随时入住,1~12个月,随时可看,低楼层,28,有,租用车位,民水,民电,有,集中供暖
天津,河北,月牙河,大江北里,39,整租,南,1300,季付价,1,1,1,随时入住,2年以内,需提前预约,中楼层,6,无,免费使用,民水,民电,有,集中供暖
天津,东丽,华明镇,华城庭苑,10,合租,南,1260,季付价,2,1,1,随时入住,1年,随时可看,高楼层,17,有,租用车位,民水,民电,有,集中供暖
天津,南开,嘉陵道街,鼎晟双子座,43,整租,南,1200,季付价,1,1,1,随时入住,1年以内,需提前预约,低楼层,21,有,暂无数据,民水,民电,有,集中供暖
天津,东丽,华明镇,海上国际城,20,合租,东,990,季付价,3,1,1,随时入住,1年,随时可看,中楼层,23,有,租用车位,民水,民电,有,集中供暖
天津,南开,嘉陵道街,禧顺花园,20,合租,南,1100,月付价,4,1,1,随时入住,3~8个月,随时可看,低楼层,6,无,租用车位,民水,民电,有,集中供暖
天津,南开,鼓楼街,尚佳新苑,13,合租,南,1150,月付价,2,1,1,随时入住,1年,随时可看,高楼层,30,有,免费使用,民水,民电,有,集中供暖
天津,西青,侯台,侯台花园,25,整租,北,800,季付价,1,0,1,随时入住,1年以内,需提前预约,高楼层,6,无,租用车位,民水,民电,有,集中供暖
天津,北辰,宜兴埠,金地艺城华府,13,合租,南,1060,季付价,3,1,1,随时入住,1年,随时可看,高楼层,8,有,租用车位,民水,民电,有,集中供暖
天津,武清,中信广场,君利商厦,35,整租,西,800,半年付价,1,1,1,随时入住,1年以内,需提前预约,高楼层,7,有,暂无数据,商水,商电,有,集中供暖
天津,南开,体育中心街,时代奥城,38,整租,南,1550,年付价,1,1,1,随时入住,1年,随时可看,高楼层,24,有,暂无数据,民水,民电,有,集中供暖
天津,西青,张家窝,保利金融街诺丁山,90,合租,南,850,季付价,3,2,1,随时入住,1年以内,需提前预约,低楼层,18,有,暂无数据,民水,民电,有,集中供暖
天津,西青,中北镇,燕宇花园,81,整租,东,1650,年付价,2,1,1,随时入住,3~12个月,随时可看,高楼层,6,无,租用车位,民水,民电,有,集中供暖
天津,北辰,果园新村,丹凤里,50,整租,南,1050,None,1,1,1,随时入住,1年以内,需提前预约,高楼层,6,无,暂无数据,民水,民电,有,集中供暖
天津,东丽,东丽湖,阅湖苑,77,合租,南,800,季付价,2,1,1,随时入住,1年以内,需提前预约,高楼层,18,有,暂无数据,民水,民电,有,集中供暖
天津,河西,友谊路,恒盛SOHO,22,整租,南,1300,季付价,1,1,1,随时入住,1年以内,需提前预约,中楼层,7,有,暂无数据,民水,民电,无,集中供暖
天津,塘沽,工农村,晓镇家园,53,整租,东,1400,季付价,1,1,1,随时入住,3年以内,一般下班后可看,高楼层,30,有,暂无数据,民水,民电,有,集中供暖
天津,宝坻,京津新城,鸿坤原乡小镇,46,整租,南,800,半年付价,1,1,1,随时入住,1~3个月,需提前预约,中楼层,18,有,免费使用,民水,民电,有,集中供暖
天津,塘沽,大沽街,八方观园,20,合租,南,900,月付价,3,1,1,随时入住,1~12个月,随时可看,低楼层,26,有,免费使用,民水,民电,有,集中供暖
天津,塘沽,大沽街,滨海浙商大厦,30,整租,南,1300,季付价,1,1,1,随时入住,1年以内,需提前预约,中楼层,32,有,暂无数据,商水,商电,无,集中供暖
天津,西青,中北镇,溪秀苑翠溪园,9,合租,北,1060,季付价,3,1,1,随时入住,1年,随时可看,高楼层,6,无,暂无数据,民水,民电,有,集中供暖
天津,滨海,大港,兴盛里(大港区),43,整租,南,1000,None,1,1,1,随时入住,1年以内,需提前预约,高楼层,6,无,暂无数据,民水,民电,有,集中供暖
